rule_id,message,file,line,col,index,Annotator_1,Annotator_2,Resolution,Resolution comment,Comment annotator 2,same,label,url,repo_owner,repo_name,name,stars,issues,forks,contributors,commits,latest_commit_date,days_since_latest_commit
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,constante_1_00_d02e10.py,8,11.0,Circuit 'circuit' measures qubit '0' but never uses it.constante_1_00_d02e10.py8,TP,TP,,,,1,TP,"https://github.com/Nat15005/DeutschYDeutsch-Jozsa/blob/07c15bcc325bfc04979230769f4075e1124fb0b9/Funciones_DEUTSCH/Constante_1/Constante_1_(0,0).py",Nat15005,DeutschYDeutsch-Jozsa,DeutschYDeutsch-Jozsa,0.0,0.0,0.0,1.0,17.0,2022-11-27 23:44:59+00:00,428.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,utils_e15f70.py,128,10.0,Circuit 'qc' measures qubit '0' but never uses it.utils_e15f70.py128,FP,FP,,,,1,FP,https://github.com/amacaluso/Quantum-Algorithm-for-Ensemble-Learning/blob/3878d9a924aa8a838272082b838d6dceafcfdad6/Utils.py,amacaluso,Quantum-Algorithm-for-Ensemble-Learning,Quantum-Algorithm-for-Ensemble-Learning,3.0,0.0,0.0,1.0,27.0,2020-08-01 23:40:18+00:00,1276.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,impactonblochspherev2_6f0344.py,62,15.0,Circuit 'circuit' measures qubit '0' but never uses it.impactonblochspherev2_6f0344.py62,FP,FP,,,,1,FP,https://github.com/iamtxena/quantum-channel-discrimination/blob/618f34f473a9ae37090df1059de9bab9f97aa5cd/src/old/ImpactOnBlochSphereV2.py,iamtxena,quantum-channel-discrimination,quantum-channel-discrimination,0.0,0.0,0.0,2.0,30.0,2021-10-10 15:39:15+00:00,841.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,new_guess_function_e73975.py,142,15.0,Circuit 'circuit' measures qubit '0' but never uses it.new_guess_function_e73975.py142,FP,TP,TP,"When something is initialized you know the state, so no need to measure it.",,0,TP,https://github.com/iamtxena/quantum-channel-discrimination/blob/3d3d1347e5acb18507c0a21650fdaf9635fb66f5/src/old/new-guess-function.ipynb,iamtxena,quantum-channel-discrimination,quantum-channel-discrimination,0.0,0.0,0.0,2.0,30.0,2021-10-10 15:39:15+00:00,841.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '1' but never uses it.,ex1_a7614b.py,66,10.0,Circuit 'qc' measures qubit '1' but never uses it.ex1_a7614b.py66,TP,TP,,,"The comments suggest this is meant to be incomplete code, but the warning is technically correct.",1,TP,https://github.com/philarnold4242/QuantumComputing/blob/15d85cdf749051293d799135d09f5519115c2378/qiskit-textbook/content/ch-ex/ex1.ipynb,philarnold4242,QuantumComputing,QuantumComputing,0.0,0.0,0.0,2.0,10.0,2021-03-22 07:00:14+00:00,1044.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,lab12tests_488d7c.py,34,19.0,Circuit 'circuit' measures qubit '0' but never uses it.lab12tests_488d7c.py34,FP,FP,,,"Uncertain information about the (q)bit uses, and the circuit also escapes before the measurement. Ideally we should report a warning in such cases.",1,FP,https://github.com/fostersmith/BWSI/blob/5c8f44877439e5ffdb5b05b7400c573fc1f9ba97/exercises/QiskitExercises/Tests/lab12tests.py,fostersmith,BWSI,BWSI,0.0,0.0,0.0,1.0,7.0,2022-07-22 16:51:09+00:00,556.0
ql-oversized-circuit,Circuit 'mcx_qiskit' never manipulates some of its 6qubits.,test_mcx_gate_065857.py,130,22.0,Circuit 'mcx_qiskit' never manipulates some of its 6qubits.test_mcx_gate_065857.py130,FP,TP,FP,the argument of the mcx gate were missed by annotator 2,,0,FP,https://github.com/qclib/qclib/blob/90b4cd886972a7858081bf9cd5709783bfbf6789/test/test_mcx_gate.py,qclib,qclib,qclib,26.0,9.0,17.0,9.0,30.0,2023-11-10 14:55:49+00:00,80.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 2qubits.,a03_deutsch_algorithm_solutions_checkpoint_cd1511.py,129,15.0,Circuit 'circuit' never manipulates some of its 2qubits.a03_deutsch_algorithm_solutions_checkpoint_cd1511.py129,TP,NW,TP,,"The circuit escapes, so it may get used in code we don't see. Looking at the comments, it seems the circuit is intended to be unused",0,TP,https://github.com/asif-saad/qSilver/blob/4f7c1d3a402376d9a080994e65f34f38f53658bb/silver/.ipynb_checkpoints/A03_Deutsch_Algorithm_Solutions-checkpoint.ipynb,asif-saad,qSilver,qSilver,0.0,0.0,0.0,1.0,1.0,2022-03-10 06:36:49+00:00,691.0
ql-oversized-circuit,Circuit 'circuit' never manipulates some of its 1qubits.,jakoyhtalot_algoritmit_8daaee.py,519,11.0,Circuit 'circuit' never manipulates some of its 1qubits.jakoyhtalot_algoritmit_8daaee.py519,TP,TP,,,,1,TP,https://github.com/otaniemenlukio/lukiomatematiikkaa-ohjelmoimalla/blob/3723f9de38187b53f7879d298a2752f0f73ff9da/jakoyhtalot_algoritmit.py,otaniemenlukio,lukiomatematiikkaa-ohjelmoimalla,lukiomatematiikkaa-ohjelmoimalla,0.0,0.0,0.0,2.0,11.0,2021-12-13 04:01:00+00:00,778.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 3qubits.,4atoms_of_computation_332679.py,126,6.0,Circuit 'qc' never manipulates some of its 3qubits.4atoms_of_computation_332679.py126,TP,TP,,,,1,TP,https://github.com/TanyaJazzTeam/29_1_06_Pub/blob/248ee51cd49823fcc98fae1d46c0b4fa34371d8d/fr/4atoms-of-computation.ipynb,TanyaJazzTeam,29_1_06_Pub,29_1_06_Pub,0.0,6.0,0.0,2.0,24.0,2022-07-07 07:49:21+00:00,572.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 8qubits.,qiskit_test_49241d.py,112,10.0,Circuit 'qc' never manipulates some of its 8qubits.qiskit_test_49241d.py112,FP,FP,,,,1,FP,https://github.com/boyesjo/tma4500/blob/41c56c2cd29e3763832334701fd2c676f2cb4bc8/code/qcnn_pennylane/qiskit_test.py,boyesjo,tma4500,tma4500,0.0,0.0,0.0,1.0,30.0,2022-12-22 12:24:42+00:00,403.0
ql-oversized-circuit,Circuit 'circuit2' never manipulates some of its 5qubits.,a00_qiskit_introduction_79143b.py,104,12.0,Circuit 'circuit2' never manipulates some of its 5qubits.a00_qiskit_introduction_79143b.py104,TP,TP,,,,1,TP,https://github.com/sbbzplt/nickel/blob/763a14717434362f26363581234c9495747afd35/nickel/A00_Qiskit_Introduction.ipynb,sbbzplt,nickel,nickel,0.0,0.0,0.0,1.0,22.0,2022-11-11 20:22:16+00:00,444.0
ql-oversized-circuit,Circuit 'qc3' never manipulates some of its 1qubits.,day_203_20universality_69a67f.py,271,7.0,Circuit 'qc3' never manipulates some of its 1qubits.day_203_20universality_69a67f.py271,TP,TP,,,,1,TP,https://github.com/mnp-club/Quantum_Computing_Workshop_2020/blob/20c287e220c000f2b00dbf87a103325498fa6263/Notebooks/Day%203%20Universality.ipynb,mnp-club,Quantum_Computing_Workshop_2020,Quantum_Computing_Workshop_2020,45.0,1.0,39.0,4.0,30.0,2020-08-19 13:26:33+00:00,1258.0
ql-oversized-circuit,Circuit 'qc' never manipulates some of its 2qubits.,grade_0ca071.py,27,8.0,Circuit 'qc' never manipulates some of its 2qubits.grade_0ca071.py27,NW,FP,FP,,The circuit escapes via args,0,FP,https://github.com/AndrewLitteken/qcfa-autograder/blob/6092a9ff4bd89a73adbdae780c236e143612529c/qcfa_autograder/grade.py,AndrewLitteken,qcfa-autograder,qcfa-autograder,0.0,0.0,0.0,1.0,15.0,2023-07-13 20:21:52+00:00,200.0
ql-oversized-circuit,Circuit 'circ' never manipulates some of its 2qubits.,test_cost_3449df.py,320,12.0,Circuit 'circ' never manipulates some of its 2qubits.test_cost_3449df.py320,NW,FP,FP,,Escapes into TrivialAnsatz,0,FP,https://github.com/FredericSauv/qc_optim/blob/a1ed6ef41eb28035f7e93483997a477fcfd42731/tests/test_cost.py,FredericSauv,qc_optim,qc_optim,0.0,0.0,5.0,4.0,30.0,2021-07-15 16:40:37+00:00,928.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (3) than classical  bits (0),test_u_gate_940648.py,43,14.0,Circuit 'qc' has more qubits (3) than classical  bits (0)test_u_gate_940648.py43,TP,FP,TP,because there are no classical bit and because it doesn't inspect the state of the qubit.,Escapes,0,TP,https://github.com/QuantestPy/quantestpy/blob/6799675c9326d026e01dec6c6600306de03825d4/test/with_qiskit/simulator/state_vector_circuit/test_u_gate.py,QuantestPy,quantestpy,quantestpy,9.0,29.0,3.0,3.0,30.0,2023-04-01 03:28:06+00:00,304.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (24) than classical  bits (0),qrealboosting32_ef6327.py,882,10.0,Circuit 'qc' has more qubits (24) than classical  bits (0)qrealboosting32_ef6327.py882,NW,FP,FP,,"Not 100% sure, as code is spread across multiple functions",0,FP,https://github.com/braqiiit/QRealBoost/blob/09b364f55c08e18214871fe928cbe0cbd9ae9179/upload_for/Q_variation/Breast%20Cancer/QRealboost/Q_8/QRealBoosting32.py,braqiiit,QRealBoost,QRealBoost,0.0,0.0,0.0,3.0,30.0,2023-06-06 07:38:40+00:00,238.0
ql-unmeasurable-qubits,Circuit 'compiled_circuit' has more qubits (5) than classical  bits (4),deutschjozsa_5a9218.py,132,24.0,Circuit 'compiled_circuit' has more qubits (5) than classical  bits (4)deutschjozsa_5a9218.py132,TP,FP,FP,"mistake annotator 1, qubit 4 is ancilla never reusedthus no need to measure.",Helper qubit,0,FP,https://github.com/SamuRoj/Algoritmo-Deutsch-y-Deutsch-Jozsa/blob/a0d9863bbfc709b32e5def0d5a9d25555866ebf8/DeutschJozsa.py,SamuRoj,Algoritmo-Deutsch-y-Deutsch-Jozsa,Algoritmo-Deutsch-y-Deutsch-Jozsa,0.0,0.0,0.0,1.0,16.0,2022-11-27 21:06:40+00:00,428.0
ql-unmeasurable-qubits,Circuit 'qctot' has more qubits (2) than classical  bits (0),gate_apply_3a61af.py,104,17.0,Circuit 'qctot' has more qubits (2) than classical  bits (0)gate_apply_3a61af.py104,FP,FP,,,Escapes,1,FP,https://github.com/melody16843/quantum-error-mitigation/blob/775df0cb0581428639dd83bbcfc2bd0cb912fef7/gate_apply.py,melody16843,quantum-error-mitigation,quantum-error-mitigation,1.0,0.0,0.0,2.0,11.0,2022-03-10 03:17:07+00:00,691.0
ql-unmeasurable-qubits,Circuit 'qc' has more qubits (2) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,83,6.0,Circuit 'qc' has more qubits (2) than classical  bits (0)3_more_circuit_identities_checkpoint_986a09.py83,NW,TP,TP,,,0,TP,https://github.com/AGuyNextDoor/Qiskit/blob/c5b1f5a072d2b8699f39c0a527cde6a596141623/2_Multiple%20Qubits%20and%20Entanglement/.ipynb_checkpoints/3_more-circuit-identities-checkpoint.ipynb,AGuyNextDoor,Qiskit,Qiskit,0.0,0.0,0.0,1.0,6.0,2021-02-16 14:08:20+00:00,1077.0
ql-unmeasurable-qubits,Circuit 'circ' has more qubits (1) than classical  bits (0),kak_0be67d.py,53,20.0,Circuit 'circ' has more qubits (1) than classical  bits (0)kak_0be67d.py53,FP,TP,FP,"mistake annotator 2, because the circuit can still be used later after escape","Escapes as QASM, so not 100% sure",0,FP,https://github.com/BQSKit/qfast-qiskit/blob/dd562f809f86d8a2b2633001f78a3ddb0bf3a3af/qfast/instantiation/native/kak.py,BQSKit,qfast-qiskit,qfast-qiskit,3.0,0.0,0.0,1.0,3.0,2023-01-23 15:44:18+00:00,371.0
ql-unmeasurable-qubits,Circuit 'circuit' has more qubits (2) than classical  bits (0),quantumcircuit_20withoutmeasure_e133f5.py,17,11.0,Circuit 'circuit' has more qubits (2) than classical  bits (0)quantumcircuit_20withoutmeasure_e133f5.py17,TP,FP,FP,"intent: measrue via statevector, no need for a classical circuit",Result inspected via get_statevector(),0,FP,https://github.com/sujitmandal/Quantum-Programming/blob/1d348c307584bb804255eab75357789786ac5437/QuantumCircuit%20WithoutMeasure.py,sujitmandal,Quantum-Programming,Quantum-Programming,0.0,0.0,1.0,1.0,8.0,2021-03-02 07:52:03+00:00,1064.0
